"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","objectNames.1","objectNames.2","objectNames.3","objectNames.4","objectNames.5","objectNames.6","objectNames.7","objectNames.8","objectNames.9"
"9070",13,12,25,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,square,solid,red,cloud,dotted,green
"9071",13,12,26,"211",1,2,3,1,2,3,NA,cloud,striped,red,square,solid,red,circle,dotted,green
"9072",13,12,27,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,square,solid,red,square,dotted,green
"9073",13,13, 1,"322a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,solid,blue
"9074",13,13, 2,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,solid,blue
"9075",13,13, 3,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,solid,blue
"9076",13,13, 4,"332",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,striped,blue
"9077",13,13, 5,"322a",2,1,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,striped,blue
"9078",13,13, 6,"322a",2,1,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,striped,blue
"9079",13,13, 7,"322a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,dotted,blue
"9080",13,13, 8,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,dotted,blue
"9081",13,13, 9,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,dotted,blue
"9082",13,13,10,"332",1,3,2,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,solid,red
"9083",13,13,11,"322a",3,2,1,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,solid,red
"9084",13,13,12,"322a",3,2,1,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,solid,red
"9085",13,13,13,"333",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,striped,red
"9086",13,13,14,"332",3,2,1,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,striped,red
"9087",13,13,15,"332",3,2,1,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,striped,red
"9088",13,13,16,"332",1,3,2,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,dotted,red
"9089",13,13,17,"322a",3,2,1,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,dotted,red
"9090",13,13,18,"322a",3,2,1,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,dotted,red
"9091",13,13,19,"322a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,solid,green
"9092",13,13,20,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,solid,green
"9093",13,13,21,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,solid,green
"9094",13,13,22,"332",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,striped,green
"9095",13,13,23,"322a",2,1,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,striped,green
"9096",13,13,24,"322a",2,1,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,striped,green
"9097",13,13,25,"322a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,cloud,dotted,green
"9098",13,13,26,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,circle,dotted,green
"9099",13,13,27,"22a2a",1,2,3,1,2,3,NA,cloud,striped,red,cloud,striped,red,square,dotted,green
"9100",13,14, 1,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,solid,blue
"9101",13,14, 2,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,solid,blue
"9102",13,14, 3,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,square,solid,blue
"9103",13,14, 4,"322b",2,1,3,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,striped,blue
"9104",13,14, 5,"322b",2,1,3,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,striped,blue
"9105",13,14, 6,"321",2,1,3,1,2,3,NA,cloud,striped,red,circle,striped,red,square,striped,blue
"9106",13,14, 7,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,dotted,blue
"9107",13,14, 8,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,dotted,blue
"9108",13,14, 9,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,square,dotted,blue
"9109",13,14,10,"322b",3,2,1,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,solid,red
"9110",13,14,11,"322b",3,2,1,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,solid,red
"9111",13,14,12,"321",3,2,1,1,2,3,NA,cloud,striped,red,circle,striped,red,square,solid,red
"9112",13,14,13,"332",3,2,1,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,striped,red
"9113",13,14,14,"332",3,2,1,1,3,2,NA,cloud,striped,red,circle,striped,red,circle,striped,red
"9114",13,14,15,"331",3,2,1,1,2,3,NA,cloud,striped,red,circle,striped,red,square,striped,red
"9115",13,14,16,"322b",3,2,1,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,dotted,red
"9116",13,14,17,"322b",3,2,1,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,dotted,red
"9117",13,14,18,"321",3,2,1,1,2,3,NA,cloud,striped,red,circle,striped,red,square,dotted,red
"9118",13,14,19,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,solid,green
"9119",13,14,20,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,solid,green
"9120",13,14,21,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,square,solid,green
"9121",13,14,22,"322b",2,1,3,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,striped,green
"9122",13,14,23,"322b",2,1,3,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,striped,green
"9123",13,14,24,"321",2,1,3,1,2,3,NA,cloud,striped,red,circle,striped,red,square,striped,green
"9124",13,14,25,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,cloud,dotted,green
"9125",13,14,26,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,circle,striped,red,circle,dotted,green
"9126",13,14,27,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,circle,striped,red,square,dotted,green
"9127",13,15, 1,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,solid,blue
"9128",13,15, 2,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,circle,solid,blue
"9129",13,15, 3,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,square,striped,red,square,solid,blue
"9130",13,15, 4,"322b",2,1,3,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,striped,blue
"9131",13,15, 5,"321",2,1,3,1,2,3,NA,cloud,striped,red,square,striped,red,circle,striped,blue
"9132",13,15, 6,"322b",2,1,3,2,1,3,NA,cloud,striped,red,square,striped,red,square,striped,blue
"9133",13,15, 7,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,dotted,blue
"9134",13,15, 8,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,circle,dotted,blue
"9135",13,15, 9,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,square,striped,red,square,dotted,blue
"9136",13,15,10,"322b",3,2,1,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,solid,red
"9137",13,15,11,"321",3,2,1,1,2,3,NA,cloud,striped,red,square,striped,red,circle,solid,red
"9138",13,15,12,"322b",3,2,1,2,1,3,NA,cloud,striped,red,square,striped,red,square,solid,red
"9139",13,15,13,"332",3,2,1,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,striped,red
"9140",13,15,14,"331",3,2,1,1,2,3,NA,cloud,striped,red,square,striped,red,circle,striped,red
"9141",13,15,15,"332",3,2,1,1,3,2,NA,cloud,striped,red,square,striped,red,square,striped,red
"9142",13,15,16,"322b",3,2,1,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,dotted,red
"9143",13,15,17,"321",3,2,1,1,2,3,NA,cloud,striped,red,square,striped,red,circle,dotted,red
"9144",13,15,18,"322b",3,2,1,2,1,3,NA,cloud,striped,red,square,striped,red,square,dotted,red
"9145",13,15,19,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,solid,green
"9146",13,15,20,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,circle,solid,green
"9147",13,15,21,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,square,striped,red,square,solid,green
"9148",13,15,22,"322b",2,1,3,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,striped,green
"9149",13,15,23,"321",2,1,3,1,2,3,NA,cloud,striped,red,square,striped,red,circle,striped,green
"9150",13,15,24,"322b",2,1,3,2,1,3,NA,cloud,striped,red,square,striped,red,square,striped,green
"9151",13,15,25,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,cloud,dotted,green
"9152",13,15,26,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,square,striped,red,circle,dotted,green
"9153",13,15,27,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,square,striped,red,square,dotted,green
"9154",13,16, 1,"321",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,cloud,solid,blue
"9155",13,16, 2,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,circle,solid,blue
"9156",13,16, 3,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,square,solid,blue
"9157",13,16, 4,"322b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,cloud,striped,blue
"9158",13,16, 5,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,circle,striped,blue
"9159",13,16, 6,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,square,striped,blue
"9160",13,16, 7,"322b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,dotted,red,cloud,dotted,blue
"9161",13,16, 8,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,dotted,red,circle,dotted,blue
"9162",13,16, 9,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,dotted,red,square,dotted,blue
"9163",13,16,10,"331",1,3,2,1,2,3,NA,cloud,striped,red,cloud,dotted,red,cloud,solid,red
"9164",13,16,11,"321",3,2,1,1,2,3,NA,cloud,striped,red,cloud,dotted,red,circle,solid,red
"9165",13,16,12,"321",3,2,1,1,2,3,NA,cloud,striped,red,cloud,dotted,red,square,solid,red
"9166",13,16,13,"332",1,3,2,1,2,3,NA,cloud,striped,red,cloud,dotted,red,cloud,striped,red
"9167",13,16,14,"322b",3,2,1,1,2,3,NA,cloud,striped,red,cloud,dotted,red,circle,striped,red
"9168",13,16,15,"322b",3,2,1,1,2,3,NA,cloud,striped,red,cloud,dotted,red,square,striped,red
"9169",13,16,16,"332",1,3,2,1,3,2,NA,cloud,striped,red,cloud,dotted,red,cloud,dotted,red
"9170",13,16,17,"322b",3,2,1,2,1,3,NA,cloud,striped,red,cloud,dotted,red,circle,dotted,red
"9171",13,16,18,"322b",3,2,1,2,1,3,NA,cloud,striped,red,cloud,dotted,red,square,dotted,red
"9172",13,16,19,"321",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,cloud,solid,green
"9173",13,16,20,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,circle,solid,green
"9174",13,16,21,"22a1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,square,solid,green
"9175",13,16,22,"322b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,cloud,striped,green
"9176",13,16,23,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,circle,striped,green
"9177",13,16,24,"22a2b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,dotted,red,square,striped,green
"9178",13,16,25,"322b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,dotted,red,cloud,dotted,green
"9179",13,16,26,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,dotted,red,circle,dotted,green
"9180",13,16,27,"22a2b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,dotted,red,square,dotted,green
"9181",13,17, 1,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,circle,dotted,red,cloud,solid,blue
"9182",13,17, 2,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,circle,dotted,red,circle,solid,blue
"9183",13,17, 3,"211",1,2,3,1,2,3,NA,cloud,striped,red,circle,dotted,red,square,solid,blue
"9184",13,17, 4,"22a2b",1,2,3,1,3,2,NA,cloud,striped,red,circle,dotted,red,cloud,striped,blue
"9185",13,17, 5,"22b2b",1,2,3,3,2,1,NA,cloud,striped,red,circle,dotted,red,circle,striped,blue
"9186",13,17, 6,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,circle,dotted,red,square,striped,blue
"9187",13,17, 7,"22b2b",1,2,3,3,1,2,NA,cloud,striped,red,circle,dotted,red,cloud,dotted,blue
"9188",13,17, 8,"22a2b",1,2,3,2,3,1,NA,cloud,striped,red,circle,dotted,red,circle,dotted,blue
"9189",13,17, 9,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,circle,dotted,red,square,dotted,blue
"9190",13,17,10,"321",3,2,1,1,3,2,NA,cloud,striped,red,circle,dotted,red,cloud,solid,red
"9191",13,17,11,"321",3,2,1,1,3,2,NA,cloud,striped,red,circle,dotted,red,circle,solid,red
"9192",13,17,12,"311",3,2,1,1,2,3,NA,cloud,striped,red,circle,dotted,red,square,solid,red
"9193",13,17,13,"322a",3,2,1,1,3,2,NA,cloud,striped,red,circle,dotted,red,cloud,striped,red
"9194",13,17,14,"322b",3,2,1,3,2,1,NA,cloud,striped,red,circle,dotted,red,circle,striped,red
"9195",13,17,15,"321",3,2,1,1,3,2,NA,cloud,striped,red,circle,dotted,red,square,striped,red
"9196",13,17,16,"322b",3,2,1,3,2,1,NA,cloud,striped,red,circle,dotted,red,cloud,dotted,red
"9197",13,17,17,"322a",3,2,1,2,3,1,NA,cloud,striped,red,circle,dotted,red,circle,dotted,red
"9198",13,17,18,"321",3,2,1,1,3,2,NA,cloud,striped,red,circle,dotted,red,square,dotted,red
"9199",13,17,19,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,circle,dotted,red,cloud,solid,green
"9200",13,17,20,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,circle,dotted,red,circle,solid,green
"9201",13,17,21,"211",1,2,3,1,2,3,NA,cloud,striped,red,circle,dotted,red,square,solid,green
"9202",13,17,22,"22a2b",1,2,3,1,3,2,NA,cloud,striped,red,circle,dotted,red,cloud,striped,green
"9203",13,17,23,"22b2b",1,2,3,3,2,1,NA,cloud,striped,red,circle,dotted,red,circle,striped,green
"9204",13,17,24,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,circle,dotted,red,square,striped,green
"9205",13,17,25,"22b2b",1,2,3,3,1,2,NA,cloud,striped,red,circle,dotted,red,cloud,dotted,green
"9206",13,17,26,"22a2b",1,2,3,2,3,1,NA,cloud,striped,red,circle,dotted,red,circle,dotted,green
"9207",13,17,27,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,circle,dotted,red,square,dotted,green
"9208",13,18, 1,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,square,dotted,red,cloud,solid,blue
"9209",13,18, 2,"211",1,2,3,1,2,3,NA,cloud,striped,red,square,dotted,red,circle,solid,blue
"9210",13,18, 3,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,square,dotted,red,square,solid,blue
"9211",13,18, 4,"22a2b",1,2,3,1,3,2,NA,cloud,striped,red,square,dotted,red,cloud,striped,blue
"9212",13,18, 5,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,square,dotted,red,circle,striped,blue
"9213",13,18, 6,"22b2b",1,2,3,3,2,1,NA,cloud,striped,red,square,dotted,red,square,striped,blue
"9214",13,18, 7,"22b2b",1,2,3,3,1,2,NA,cloud,striped,red,square,dotted,red,cloud,dotted,blue
"9215",13,18, 8,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,square,dotted,red,circle,dotted,blue
"9216",13,18, 9,"22a2b",1,2,3,2,3,1,NA,cloud,striped,red,square,dotted,red,square,dotted,blue
"9217",13,18,10,"321",3,2,1,1,3,2,NA,cloud,striped,red,square,dotted,red,cloud,solid,red
"9218",13,18,11,"311",3,2,1,1,2,3,NA,cloud,striped,red,square,dotted,red,circle,solid,red
"9219",13,18,12,"321",3,2,1,1,3,2,NA,cloud,striped,red,square,dotted,red,square,solid,red
"9220",13,18,13,"322a",3,2,1,1,3,2,NA,cloud,striped,red,square,dotted,red,cloud,striped,red
"9221",13,18,14,"321",3,2,1,1,3,2,NA,cloud,striped,red,square,dotted,red,circle,striped,red
"9222",13,18,15,"322b",3,2,1,3,2,1,NA,cloud,striped,red,square,dotted,red,square,striped,red
"9223",13,18,16,"322b",3,2,1,3,2,1,NA,cloud,striped,red,square,dotted,red,cloud,dotted,red
"9224",13,18,17,"321",3,2,1,1,3,2,NA,cloud,striped,red,square,dotted,red,circle,dotted,red
"9225",13,18,18,"322a",3,2,1,2,3,1,NA,cloud,striped,red,square,dotted,red,square,dotted,red
"9226",13,18,19,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,square,dotted,red,cloud,solid,green
"9227",13,18,20,"211",1,2,3,1,2,3,NA,cloud,striped,red,square,dotted,red,circle,solid,green
"9228",13,18,21,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,square,dotted,red,square,solid,green
"9229",13,18,22,"22a2b",1,2,3,1,3,2,NA,cloud,striped,red,square,dotted,red,cloud,striped,green
"9230",13,18,23,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,square,dotted,red,circle,striped,green
"9231",13,18,24,"22b2b",1,2,3,3,2,1,NA,cloud,striped,red,square,dotted,red,square,striped,green
"9232",13,18,25,"22b2b",1,2,3,3,1,2,NA,cloud,striped,red,square,dotted,red,cloud,dotted,green
"9233",13,18,26,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,square,dotted,red,circle,dotted,green
"9234",13,18,27,"22a2b",1,2,3,2,3,1,NA,cloud,striped,red,square,dotted,red,square,dotted,green
"9235",13,19, 1,"321",1,2,3,1,3,2,NA,cloud,striped,red,cloud,solid,green,cloud,solid,blue
"9236",13,19, 2,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,cloud,solid,green,circle,solid,blue
"9237",13,19, 3,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,cloud,solid,green,square,solid,blue
"9238",13,19, 4,"321",1,2,3,1,3,2,NA,cloud,striped,red,cloud,solid,green,cloud,striped,blue
"9239",13,19, 5,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,circle,striped,blue
"9240",13,19, 6,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,square,striped,blue
"9241",13,19, 7,"311",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,cloud,dotted,blue
"9242",13,19, 8,"211",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,circle,dotted,blue
"9243",13,19, 9,"211",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,square,dotted,blue
"9244",13,19,10,"322b",1,2,3,3,2,1,NA,cloud,striped,red,cloud,solid,green,cloud,solid,red
"9245",13,19,11,"22b2b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,solid,green,circle,solid,red
"9246",13,19,12,"22b2b",1,2,3,2,1,3,NA,cloud,striped,red,cloud,solid,green,square,solid,red
"9247",13,19,13,"322a",1,2,3,1,3,2,NA,cloud,striped,red,cloud,solid,green,cloud,striped,red
"9248",13,19,14,"22a2b",1,2,3,1,3,2,NA,cloud,striped,red,cloud,solid,green,circle,striped,red
"9249",13,19,15,"22a2b",1,2,3,1,3,2,NA,cloud,striped,red,cloud,solid,green,square,striped,red
"9250",13,19,16,"321",1,2,3,1,3,2,NA,cloud,striped,red,cloud,solid,green,cloud,dotted,red
"9251",13,19,17,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,circle,dotted,red
"9252",13,19,18,"22b1",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,square,dotted,red
"9253",13,19,19,"322a",1,2,3,2,3,1,NA,cloud,striped,red,cloud,solid,green,cloud,solid,green
"9254",13,19,20,"22a2b",1,2,3,2,3,1,NA,cloud,striped,red,cloud,solid,green,circle,solid,green
"9255",13,19,21,"22a2b",1,2,3,2,3,1,NA,cloud,striped,red,cloud,solid,green,square,solid,green
"9256",13,19,22,"322b",1,2,3,3,2,1,NA,cloud,striped,red,cloud,solid,green,cloud,striped,green
"9257",13,19,23,"22b2b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,circle,striped,green
"9258",13,19,24,"22b2b",1,2,3,1,2,3,NA,cloud,striped,red,cloud,solid,green,square,striped,green
"9259",13,19,25,"321",1,2,3,1,3,2,NA,cloud,striped,red,cloud,solid,green,cloud,dotted,green
"9260",13,19,26,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,cloud,solid,green,circle,dotted,green
"9261",13,19,27,"22b1",1,2,3,2,1,3,NA,cloud,striped,red,cloud,solid,green,square,dotted,green
"9262",13,20, 1,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,cloud,solid,blue
"9263",13,20, 2,"22a1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,solid,blue
"9264",13,20, 3,"211",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,square,solid,blue
"9265",13,20, 4,"22a1",1,2,3,1,3,2,NA,cloud,striped,red,circle,solid,green,cloud,striped,blue
"9266",13,20, 5,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,striped,blue
"9267",13,20, 6,"211",1,2,3,1,3,2,NA,cloud,striped,red,circle,solid,green,square,striped,blue
"9268",13,20, 7,"211",1,2,3,1,3,2,NA,cloud,striped,red,circle,solid,green,cloud,dotted,blue
"9269",13,20, 8,"211",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,dotted,blue
"9270",13,20, 9,"111",1,2,3,1,2,3,NA,cloud,striped,red,circle,solid,green,square,dotted,blue
"9271",13,20,10,"22a2b",1,2,3,3,1,2,NA,cloud,striped,red,circle,solid,green,cloud,solid,red
"9272",13,20,11,"22a2b",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,solid,red
"9273",13,20,12,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,square,solid,red
"9274",13,20,13,"22a2a",1,2,3,1,3,2,NA,cloud,striped,red,circle,solid,green,cloud,striped,red
"9275",13,20,14,"22a2b",1,2,3,3,1,2,NA,cloud,striped,red,circle,solid,green,circle,striped,red
"9276",13,20,15,"22a1",1,2,3,1,3,2,NA,cloud,striped,red,circle,solid,green,square,striped,red
"9277",13,20,16,"22a1",1,2,3,1,3,2,NA,cloud,striped,red,circle,solid,green,cloud,dotted,red
"9278",13,20,17,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,dotted,red
"9279",13,20,18,"211",1,2,3,1,3,2,NA,cloud,striped,red,circle,solid,green,square,dotted,red
"9280",13,20,19,"22a2b",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,cloud,solid,green
"9281",13,20,20,"22a2a",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,solid,green
"9282",13,20,21,"22a1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,square,solid,green
"9283",13,20,22,"22a2b",1,2,3,3,1,2,NA,cloud,striped,red,circle,solid,green,cloud,striped,green
"9284",13,20,23,"22a2b",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,striped,green
"9285",13,20,24,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,square,striped,green
"9286",13,20,25,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,cloud,dotted,green
"9287",13,20,26,"22a1",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,circle,dotted,green
"9288",13,20,27,"211",1,2,3,3,2,1,NA,cloud,striped,red,circle,solid,green,square,dotted,green
"9289",13,21, 1,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,cloud,solid,blue
"9290",13,21, 2,"211",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,circle,solid,blue
"9291",13,21, 3,"22a1",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,square,solid,blue
"9292",13,21, 4,"22a1",1,2,3,1,3,2,NA,cloud,striped,red,square,solid,green,cloud,striped,blue
"9293",13,21, 5,"211",1,2,3,1,3,2,NA,cloud,striped,red,square,solid,green,circle,striped,blue
"9294",13,21, 6,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,square,striped,blue
"9295",13,21, 7,"211",1,2,3,1,3,2,NA,cloud,striped,red,square,solid,green,cloud,dotted,blue
"9296",13,21, 8,"111",1,2,3,1,2,3,NA,cloud,striped,red,square,solid,green,circle,dotted,blue
"9297",13,21, 9,"211",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,square,dotted,blue
"9298",13,21,10,"22a2b",1,2,3,3,1,2,NA,cloud,striped,red,square,solid,green,cloud,solid,red
"9299",13,21,11,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,circle,solid,red
"9300",13,21,12,"22a2b",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,square,solid,red
"9301",13,21,13,"22a2a",1,2,3,1,3,2,NA,cloud,striped,red,square,solid,green,cloud,striped,red
"9302",13,21,14,"22a1",1,2,3,1,3,2,NA,cloud,striped,red,square,solid,green,circle,striped,red
"9303",13,21,15,"22a2b",1,2,3,3,1,2,NA,cloud,striped,red,square,solid,green,square,striped,red
"9304",13,21,16,"22a1",1,2,3,1,3,2,NA,cloud,striped,red,square,solid,green,cloud,dotted,red
"9305",13,21,17,"211",1,2,3,1,3,2,NA,cloud,striped,red,square,solid,green,circle,dotted,red
"9306",13,21,18,"22b1",1,2,3,3,2,1,NA,cloud,striped,red,square,solid,green,square,dotted,red
